limit_bal,age,bill_amt,pay_amt,customer_segments
0.110496815,30,-0.637867941,-0.175499345,2
1.261594857,29,-0.659788852,-0.486454632,2
-0.656901879,29,0.249690127,-0.142347838,2
1.184854987,32,-0.673275249,-0.519770617,2
-1.117341095,38,-0.524460195,0.011548987,0
-0.887121487,43,-0.643319613,-0.555371023,0
0.340716424,40,2.046267677,0.345549506,0
1.952253682,31,1.131565477,-0.24286233,2
0.340716424,35,-0.635845631,-0.210204257,0
-0.042982923,42,-0.05298667,-0.299515952,0
-1.117341095,25,-0.382239068,-0.445517821,2
1.491814465,35,-0.653869895,-0.376345575,0
-1.040601226,50,-0.449582786,-0.375157676,1
-0.887121487,27,-0.051088969,0.508255055,2
-1.040601226,38,-0.658220848,-0.397106386,0
-1.040601226,24,-0.226863836,-0.410995661,2
0.87789551,24,-0.652491401,-0.353081039,2
-1.040601226,24,-0.206144889,-0.409716386,2
-1.117341095,33,-0.542676566,-0.485924646,0
1.031375249,51,0.627111936,0.95737208,1
0.110496815,35,-0.651668458,-0.494075458,0
-1.117341095,24,-0.428500394,-0.480442038,2
-0.656901879,39,-0.653529814,-0.505753414,0
-1.117341095,47,-0.434546557,-0.401455922,1
-0.810381618,29,-0.40847978,-0.043331926,2
-1.117341095,22,-0.369557442,-0.420133343,2
-1.040601226,67,-0.225667065,-0.435978082,1
-0.887121487,33,-0.241630078,-0.412823198,0
-0.656901879,47,-0.371691382,0.681468938,1
0.033756946,24,-0.632268296,-0.147062881,2
-0.042982923,36,-0.674482405,-0.520720936,0
-0.273202532,27,-0.239631132,-0.36600172,2
-1.040601226,34,-0.192871367,-0.441570342,0
-0.50342214,36,-0.678677596,-0.402223488,0
-0.349942401,25,0.57456042,-0.356169575,2
-0.119722793,49,-0.593836608,0.058827349,1
-0.50342214,24,0.404922577,0.090206146,2
-1.040601226,24,-0.243320096,-0.419859212,2
-0.042982923,45,-0.649378756,-0.325759372,1
-0.349942401,48,-0.63993698,-0.306533691,1
-0.042982923,40,0.443356861,-0.307977445,0
1.338334726,35,-0.664129421,-0.437440111,0
0.570936032,55,-0.242123324,-0.308653633,1
-1.040601226,42,-0.216090295,-0.354159285,0
-0.887121487,54,-0.14472532,-0.419109922,1
0.263976554,25,-0.421563791,0.418413375,2
-0.656901879,44,-0.525083244,-0.039384447,0
-0.887121487,41,-0.170480574,0.341949259,0
-0.273202532,29,-0.442422925,-0.389924169,2
0.954635379,57,-0.680702502,-0.555371023,1
-1.040601226,44,-0.236759918,-0.364704169,0
1.338334726,40,0.322493305,-0.056362259,0
0.110496815,28,-0.657011096,-0.239006228,2
-0.810381618,23,0.018637908,-0.348018763,2
1.722034073,25,0.337132341,-0.25724504,2
2.259213159,35,5.06838356,0.92655982,0
2.566172637,51,4.476809714,0.836772965,1
-1.040601226,44,-0.524257705,-0.447692589,0
-0.656901879,25,-0.194039582,-0.411032212,2
0.647675901,41,-0.436838855,0.565913823,0
0.87789551,26,1.107388613,-0.09099407,2
-1.040601226,26,-0.229221035,-0.370789865,2
-1.040601226,28,-0.297966612,-0.40185798,2
-1.117341095,27,-0.380356943,-0.485613965,2
1.645294204,56,-0.601588366,0.142455406,1
-0.50342214,29,1.366849232,1.35275954,2
0.110496815,32,-0.631982732,-0.145509475,2
-0.656901879,25,-0.617169762,-0.511564979,2
0.417456293,31,1.791892689,0.086569349,2
0.033756946,26,1.348464119,-0.079626795,2
-0.196462662,29,0.855344862,-0.246572228,2
-1.117341095,29,-0.500914167,-0.476786965,2
-0.50342214,38,0.359372564,-0.191691316,0
-0.887121487,47,-0.208626697,-0.342481329,1
1.031375249,30,-0.652018923,-0.317754764,2
-1.040601226,25,-0.239215766,-0.404654111,2
-0.887121487,53,-0.14452283,-0.372105691,1
-0.042982923,37,-0.200846384,0.876777733,0
-0.656901879,27,0.063185852,-0.231769185,2
-0.196462662,28,1.112977874,-0.082039143,2
-1.117341095,23,-0.381530351,-0.468489951,2
-0.887121487,51,-0.509047541,0.396884998,1
0.263976554,34,-0.671717629,-0.499320487,0
-0.656901879,23,-0.674238378,-0.516992762,2
-0.656901879,27,0.59519889,-0.270037793,2
0.340716424,39,-0.65764972,-0.50273798,0
0.724415771,28,-0.551170789,-0.226688634,2
0.263976554,46,-0.66068708,-0.414321777,1
-0.426682271,33,1.03482427,-0.163857939,0
-1.194080965,23,-0.543681231,-0.467503081,2
0.263976554,30,0.532084111,-0.171588417,2
1.031375249,31,-0.673485528,-0.448642908,2
1.491814465,39,-0.652649759,-0.478066241,0
0.954635379,32,0.547491573,-0.202656533,2
-1.040601226,26,-0.358879954,-0.490493487,2
1.031375249,47,-0.624404909,0.227911,1
1.031375249,28,-0.560487955,0.285533216,2
0.340716424,45,-0.670463744,-0.331552662,1
-0.887121487,36,0.408640098,-0.294197822,0
1.338334726,26,2.320795678,0.375246969,2
1.261594857,34,1.294970242,0.287525231,0
0.417456293,28,-0.220654123,0.816194907,2
-0.50342214,30,-0.494673301,-0.509481588,2
0.724415771,30,-0.674487597,-0.511619806,2
0.110496815,30,-0.59684022,0.040606813,2
0.263976554,44,-0.671590423,-0.512606675,0
-0.426682271,41,0.379489232,-0.183577055,0
-1.117341095,48,-0.525638795,-0.451566965,1
-0.810381618,25,-0.414993229,-0.36347972,2
-1.040601226,28,-0.283722173,-0.420663328,2
-1.040601226,24,-0.20455352,-0.44851498,2
1.952253682,37,-0.456488237,1.030601456,0
1.338334726,34,0.354787968,2.480641791,0
0.80115564,38,-0.680702502,-0.555371023,0
1.491814465,36,-0.589869868,0.437438027,0
0.494196163,25,-0.67336611,-0.511711182,2
-0.887121487,33,-0.00626325,-0.391514125,0
0.494196163,28,-0.666089427,-0.452316255,2
0.263976554,38,-0.656953983,-0.376765908,0
-0.50342214,24,0.900432781,-0.095964969,2
-0.119722793,47,1.581811232,0.095378073,1
-0.887121487,28,0.000527975,0.334456361,2
-0.810381618,29,-0.235339887,-0.291511344,2
-0.733641748,30,-0.530527127,-0.372617401,2
-1.117341095,23,-0.555121953,-0.238914851,2
-0.887121487,25,-0.401218673,-0.43109856,2
2.566172637,33,-0.657961244,-0.449154618,0
1.722034073,49,-0.667431577,-0.461947371,1
-0.580162009,27,-0.680702502,-0.555371023,2
-1.194080965,22,-0.647413558,-0.441296212,2
-1.040601226,24,-0.674627783,-0.533988849,2
0.570936032,35,-0.678215502,-0.537643921,0
0.110496815,29,-0.317826272,-0.470646444,2
-0.733641748,23,-0.273922145,-0.257994329,2
-0.887121487,26,-0.66294563,-0.430367545,2
-1.117341095,46,-0.473320921,-0.453942763,1
0.724415771,36,2.596346516,0.268902637,0
-0.042982923,26,-0.680702502,-0.555371023,2
0.647675901,42,-0.615028034,-0.555371023,0
-1.117341095,49,-0.663464837,-0.453102096,1
0.340716424,37,-0.651587981,-0.350431111,0
-0.50342214,35,0.134244495,-0.248344938,0
-0.50342214,28,0.613228346,0.290175158,2
0.494196163,34,-0.649589035,-0.378831024,0
-1.117341095,25,-0.53229243,-0.436581169,2
-0.963861357,24,-0.421363897,-0.47148711,2
-0.50342214,51,0.094244803,2.442592487,1
-1.117341095,26,-0.389912945,-0.437421835,2
-0.196462662,32,-0.306743803,-0.250665909,2
-0.887121487,23,-0.158344115,-0.336560111,2
-1.040601226,26,-0.342278316,0.166432681,2
-0.656901879,28,-0.62773562,-0.531338921,2
-1.117341095,31,-0.449131076,-0.48157511,2
0.340716424,26,-0.581632652,-0.186738692,2
0.417456293,33,-0.65870371,-0.453248299,0
-0.119722793,30,-0.108650832,-0.207408127,2
0.263976554,28,-0.621120926,-0.07306594,2
0.263976554,28,0.224106212,-0.249258706,2
-0.887121487,39,-0.454346509,-0.445700574,0
-0.656901879,28,-0.460678236,-0.401839705,2
1.108115118,32,-0.407116862,1.137165093,2
0.340716424,29,1.652368841,0.144155015,2
-0.196462662,40,1.460259728,0.077925102,0
-1.117341095,32,-0.412070095,-0.420133343,2
-1.194080965,23,-0.680702502,-0.555371023,2
0.647675901,30,-0.530506359,0.32354597,2
0.87789551,31,-0.663153313,-0.440638299,2
0.340716424,48,-0.500864842,0.400211114,1
-1.194080965,54,-0.556749666,-0.447564661,1
-0.810381618,59,0.060527513,0.572419852,1
0.110496815,38,-0.201344822,-0.555371023,0
-1.194080965,31,-0.680702502,-0.555371023,2
0.263976554,41,-0.634570978,-0.361432879,0
-0.349942401,29,-0.673454375,-0.464103864,2
-0.042982923,28,0.212657702,-0.297688416,2
0.110496815,48,1.909186698,0.212194188,1
-0.810381618,42,0.076451586,-0.372873256,0
-0.656901879,27,0.122196301,-0.299515952,2
0.263976554,27,-0.597424327,-0.224495591,2
-1.117341095,22,-0.372319622,-0.427681067,2
1.491814465,31,-0.635059032,-0.555371023,2
-0.196462662,43,1.526531284,-0.001572723,0
-0.426682271,46,0.896442677,-0.048960737,1
1.491814465,33,-0.600570721,-0.208742228,0
-1.040601226,22,-0.645113472,-0.388005256,2
-0.50342214,25,-0.151667115,0.12447245,2
-0.810381618,34,-0.097464521,-0.397161212,0
-0.273202532,32,-0.667654835,-0.364832097,2
0.570936032,34,-0.582437423,0.037956885,0
0.340716424,35,0.301984636,-0.322031198,0
1.491814465,25,-0.601837585,-0.093570896,2
-1.040601226,22,-0.476340109,-0.534354356,2
2.412692898,49,0.570962316,8.513759173,1
-0.580162009,49,-0.676232132,-0.351874865,1
-0.887121487,42,-0.510002882,-0.098486969,0
-1.117341095,41,-0.523626868,-0.473131893,0
-0.042982923,27,-0.63637003,2.795380078,2
-0.580162009,24,-0.554356123,-0.43767769,2
1.031375249,34,-0.656107676,-0.555371023,0
2.566172637,43,-0.664368256,-0.424921487,0
-0.273202532,36,-0.680702502,-0.555371023,0
0.647675901,62,-0.109221959,-0.007110158,1
-1.194080965,25,-0.622431923,-0.495062327,2
1.338334726,30,-0.582899517,0.115846479,2
-0.810381618,24,-0.334072253,-0.244872619,2
-0.887121487,47,-0.165075631,-0.103256838,1
0.033756946,34,-0.602637164,-0.421302966,0
2.489432768,51,-0.67623992,-0.526642153,1
-1.117341095,26,-0.396561388,-0.438829038,2
2.949871984,47,-0.082770969,0.084266653,1
1.338334726,39,0.274113615,-0.262965228,0
-1.194080965,32,-0.556020181,-0.504565516,2
0.494196163,25,-0.577489382,0.187814855,2
-1.040601226,39,-0.230731927,-0.453540705,0
0.263976554,42,0.076508698,2.991639193,0
2.18247329,37,-0.544083616,0.252491362,0
1.645294204,44,3.772645872,0.474409084,0
-0.887121487,31,-0.317712047,-0.45052527,2
-0.656901879,27,-0.293137989,-0.207517779,2
-0.119722793,42,-0.651478948,-0.289208648,0
-0.887121487,44,-0.290952128,-0.338625227,0
0.340716424,39,-0.680702502,-0.555371023,0
-0.50342214,24,0.344795833,-0.162450736,2
-0.50342214,38,-0.289843622,0.247703217,0
2.566172637,45,-0.605625199,-0.351874865,1
-1.040601226,58,-0.535732175,-0.475891473,1
-0.887121487,46,-0.253551066,0.226083463,1
-0.887121487,23,-0.680702502,-0.555371023,2
1.952253682,36,-0.624098577,-0.214699997,0
-1.040601226,32,-0.348913779,-0.349425966,2
0.570936032,32,2.391602506,0.533200924,2
-0.656901879,55,0.258742498,-0.326928996,1
1.261594857,45,3.105543012,0.276176231,1
-0.887121487,30,-0.091330093,-0.419402328,2
0.263976554,42,-0.680702502,-0.543217907,0
0.340716424,34,-0.676772107,-0.491187951,0
-0.273202532,31,0.28440689,-0.391642053,2
1.722034073,28,-0.144065928,0.192109565,2
-0.50342214,40,-0.62110535,0.255634724,0
-0.196462662,33,0.576969539,-0.080211606,0
-0.656901879,35,0.452897286,-0.267314764,0
-0.887121487,42,0.020792616,-0.433200227,0
-0.887121487,25,-0.282600687,-0.360336358,2
1.491814465,39,-0.660684484,-0.414449705,0
0.033756946,49,0.961408428,-0.329396169,1
-0.887121487,41,-0.180779041,-0.100387606,0
1.108115118,25,2.442541885,0.123686609,2
0.340716424,31,-0.67562466,-0.523151559,2
-0.196462662,37,0.247275816,-0.360409459,0
-0.119722793,37,1.042355365,-0.125735534,0
0.033756946,40,-0.636024757,-0.259127402,0
0.724415771,25,-0.570646237,-0.1505352,2
0.033756946,26,0.918389548,-0.092090592,2
1.108115118,35,-0.213644831,1.103246021,0
-0.887121487,23,-0.152674376,-0.37080814,2
0.724415771,35,-0.650521011,-0.4293624,0
-0.50342214,27,-0.104055851,-0.293302329,2
-0.963861357,25,-0.047971133,-0.318924387,2
0.110496815,46,0.76892289,0.157368102,1
-0.887121487,41,-0.252611302,-0.396375372,0
0.263976554,29,-0.659521461,-0.478559675,2
1.184854987,53,-0.017909059,0.009337668,1
0.417456293,45,-0.602681296,-0.016028535,1
0.110496815,46,0.096119139,0.102542015,1
-0.887121487,36,-0.048485147,-0.421960879,0
-0.887121487,22,-0.335453343,0.094025696,2
-0.119722793,32,0.439891155,-0.109488737,2
-0.349942401,38,-0.522879211,0.536581866,0
-1.040601226,34,-0.218665561,-0.377259343,0
-1.194080965,43,-0.60024362,-0.490731067,0
1.645294204,34,-0.510244313,0.008624929,0
1.184854987,38,-0.680702502,-0.555371023,0
-1.040601226,41,-0.669230628,-0.491206226,0
2.335953029,29,0.455013053,1.218161498,2
-0.656901879,40,0.128740903,-0.369346111,0
-1.117341095,60,-0.526762878,-0.473131893,1
-0.349942401,51,1.267182294,-0.002614419,1
-0.119722793,37,-0.676091946,-0.544478907,0
0.263976554,43,2.259581196,0.286830767,0
-1.117341095,40,-0.298145738,-0.458018168,0
0.033756946,36,0.579059347,-0.218958156,0
-0.119722793,34,-0.673109103,-0.521835733,0
-0.042982923,30,-0.675780422,-0.52649595,2
0.87789551,32,-0.465169375,0.476181794,2
-0.810381618,42,0.00168321,-0.301343489,0
-0.50342214,44,0.010159261,-0.26232559,0
1.491814465,48,0.027936902,1.038094355,1
2.566172637,44,2.486575814,16.15964071,0
0.954635379,30,3.199233879,0.440636215,2
-0.042982923,31,-0.679534287,-0.543894095,2
-0.887121487,47,-0.311167445,-0.437367009,1
0.647675901,35,-0.00240814,0.303570999,0
1.415074596,42,-0.617333312,0.015935074,0
-0.50342214,22,0.858605481,-0.149767635,2
-1.040601226,33,-0.212725835,-0.440455545,0
2.18247329,36,-0.667722332,-0.463994212,0
-1.117341095,40,-0.580692888,-0.319728503,0
-1.040601226,26,-0.242858002,-0.385282227,2
-0.119722793,47,0.368308113,-0.376857285,1
-1.040601226,36,-0.342501575,-0.472821212,0
-1.194080965,23,-0.610817267,-0.438408705,2
-0.887121487,47,-0.367947901,-0.411050488,1
-0.887121487,22,-0.653293575,-0.401602125,2
-0.273202532,23,-0.54666667,-0.418305806,2
-0.887121487,22,-0.096187272,-0.338588677,2
0.110496815,25,1.413601208,0.627191112,2
-1.040601226,47,-0.260165761,-0.304706155,1
-0.810381618,24,-0.339760164,-0.35894743,2
0.263976554,26,-0.294570999,0.069427059,2
-1.040601226,23,-0.579244301,-0.508586095,2
1.184854987,36,2.087310975,0.96769766,0
1.491814465,37,-0.672776811,-0.555115167,0
-0.810381618,39,0.147642626,-0.208139142,0
-0.887121487,28,-0.572632203,-0.322634285,2
-1.040601226,35,-0.23510884,-0.436581169,0
-0.887121487,31,-0.309651361,-0.476640762,2
-0.733641748,24,-0.164330569,-0.394036125,2
1.108115118,44,-0.661909812,-0.421540545,0
0.033756946,39,-0.609838562,0.032291523,0
-0.119722793,49,0.16425984,-0.366166198,1
-0.349942401,30,-0.658288345,-0.440510371,2
-0.50342214,33,0.061656788,-0.284310851,0
-0.196462662,41,1.525391625,0.674560851,0
0.110496815,47,-0.499255301,-0.059048737,1
-1.117341095,51,-0.595490282,-0.522840878,1
-0.656901879,25,-0.680702502,-0.555371023,2
0.263976554,39,0.850825167,-0.25397375,0
0.263976554,27,-0.288060146,-0.422929473,2
-1.040601226,42,-0.461176674,0.079332305,0
0.647675901,40,-0.664692761,-0.364448314,0
-0.887121487,30,-0.167357545,-0.423788415,2
0.647675901,31,-0.648685615,-0.297286358,2
-0.196462662,25,-0.268358844,-0.341549285,2
0.033756946,31,-0.632701834,-0.331771967,2
0.570936032,47,-0.56435345,0.98034421,1
-0.196462662,37,1.240552177,-0.026317563,0
-0.887121487,28,-0.126926911,-0.430842705,2
0.570936032,47,1.390478334,0.099599682,1
1.952253682,57,-0.647309717,-0.297341184,1
0.417456293,53,-0.65499917,-0.296317764,1
-0.733641748,28,-0.257712509,-0.426511444,2
-0.580162009,28,0.067108459,-0.387877328,2
0.417456293,40,-0.680702502,-0.334312242,0
0.263976554,27,-0.604620534,-0.297852894,2
0.570936032,55,2.522935867,0.417737186,1
1.108115118,28,-0.497129149,0.299056984,2
-0.656901879,34,0.372690219,-0.257190214,0
0.954635379,38,1.683583554,0.084449407,0
0.724415771,43,1.667506315,0.505294446,0
-0.349942401,43,-0.680702502,-0.555371023,0
0.724415771,32,-0.660585835,-0.397873951,2
1.491814465,39,-0.677301698,-0.555371023,0
-1.040601226,36,-0.531209884,-0.478943458,0
-1.040601226,22,-0.265118994,-0.449373922,2
-1.117341095,22,-0.59611333,-0.451201458,2
0.570936032,25,2.194602465,0.3414741,2
0.263976554,31,2.823901878,-0.492723081,2
-0.733641748,38,-0.218478647,-0.350833169,0
0.263976554,23,-0.669651186,-0.484663646,2
-0.119722793,31,0.116137158,2.196003026,2
-0.042982923,35,-0.551702976,-0.418305806,0
0.110496815,30,0.476739262,1.585953162,2
0.187236685,39,1.592366707,0.102542015,0
-1.117341095,22,-0.456415548,-0.404672386,2
-0.119722793,27,0.56438137,-0.188036243,2
1.108115118,35,-0.466148079,-0.24463504,0
0.110496815,36,0.596110098,0.04451774,0
-0.656901879,24,0.781651245,-0.177381707,2
1.415074596,41,0.592402961,-0.098194563,0
-0.887121487,47,-0.439782758,-0.493563748,1
-0.580162009,23,0.064120424,0.02028461,2
0.417456293,35,-0.246398992,3.301370031,0
-0.887121487,25,0.012415215,-0.420133343,2
-0.580162009,46,-0.666167308,-0.447582937,1
1.798773943,30,0.262130322,0.919596907,2
0.340716424,40,-0.586409355,-0.146697374,0
0.110496815,39,1.919534489,-0.002084433,0
2.566172637,55,-0.500483225,0.302182071,1
0.724415771,39,2.65661085,0.483236084,0
0.110496815,26,-0.514408352,-0.064403418,2
0.110496815,34,-0.65837661,-0.544405805,0
-1.040601226,24,-0.30069764,-0.420517125,2
1.491814465,33,-0.376686151,-0.012592766,0
0.87789551,47,-0.671297071,-0.513630095,1
-0.50342214,27,0.07737837,-0.377423821,2
-0.887121487,49,-0.361823857,-0.37029643,1
-1.117341095,31,-0.491438643,-0.500380458,2
-0.656901879,27,-0.66231739,-0.44122311,2
-0.426682271,36,-0.678677596,-0.54111624,0
-0.887121487,25,-0.629108922,-0.287600416,2
-0.887121487,50,-0.326450297,-0.165265142,1
-1.117341095,33,-0.406091429,-0.44599298,0
0.263976554,41,0.151186213,-0.113527592,0
0.647675901,44,-0.166217886,0.770597879,0
-0.119722793,33,-0.680702502,-0.555371023,0
-0.887121487,23,-0.680702502,-0.555371023,2
0.263976554,38,-0.61975022,-0.146843577,0
0.417456293,38,1.320481468,0.007564958,0
-0.810381618,36,-0.617250239,-0.108684621,0
-0.50342214,43,0.053648023,-0.36726272,0
-1.117341095,46,-0.507308199,-0.482269574,1
-0.196462662,28,0.539012926,-0.351655561,2
-0.887121487,46,-0.373246406,-0.463994212,1
-0.887121487,28,-0.240326869,-0.396375372,2
-0.349942401,30,-0.667846942,-0.477408328,2
-0.349942401,39,-0.678327131,-0.538649066,0
-1.040601226,38,-0.235189317,-0.326600039,0
0.110496815,26,-0.660328827,-0.41194598,2
2.566172637,46,0.169781604,-0.029351274,1
1.952253682,44,3.887271158,3.588750101,0
-1.117341095,45,-0.426558561,-0.45509411,1
-0.887121487,24,-0.028757885,-0.372599126,2
0.724415771,30,-0.36970282,-0.244689866,2
-0.887121487,27,-0.293774017,-0.462550458,2
-0.887121487,26,-0.654882348,-0.38365572,2
-0.887121487,49,0.033113394,-0.392793401,1
-0.50342214,49,0.465630832,-0.254649938,1
-0.887121487,24,-0.065260719,-0.40185798,2
0.110496815,27,1.681078381,0.076499624,2
0.570936032,38,-0.680702502,1.272165193,0
-1.040601226,38,-0.375811288,-0.469239241,0
-1.040601226,60,-0.622769407,-0.522457095,1
0.80115564,45,0.481009738,-0.25172588,1
-1.040601226,57,-0.675058724,-0.515220052,1
0.263976554,31,-0.648958199,-0.353812053,2
-0.963861357,29,-0.612512477,-0.389430734,2
1.491814465,31,-0.544942904,1.033671717,2
-0.119722793,57,-0.527964841,0.515711403,1
-0.656901879,24,-0.537642856,-0.485687067,2
1.031375249,32,-0.226933929,2.794959745,2
0.417456293,32,1.239069842,-0.115556157,2
-0.426682271,42,-0.668225963,-0.467539632,0
-0.887121487,30,-0.574561056,-0.490785893,2
-0.887121487,60,-0.22286854,-0.422801545,1
0.494196163,37,-0.46388953,-0.104335084,0
-0.887121487,27,0.041776359,-0.312308706,2
0.570936032,39,0.935653175,-0.167768867,0
-0.273202532,26,-0.650809171,0.164239638,2
-0.042982923,34,-0.074128771,-0.392373067,0
0.340716424,31,1.134714467,-0.061278331,2
0.340716424,32,-0.401670383,1.258586599,2
1.261594857,47,2.229456818,0.149893479,1
-0.426682271,51,-0.486503582,-0.453028994,1
-0.349942401,28,1.057918588,-0.061589012,2
-0.50342214,29,-0.562434981,0.118277102,2
0.340716424,34,0.28028958,-0.231897112,0
1.415074596,31,2.227855065,3.009201816,2
0.110496815,25,1.589202141,0.055464682,2
-0.119722793,28,-0.015730986,-0.189772403,2
-0.887121487,37,-0.164086542,-0.494587168,0
0.494196163,47,-0.618854588,-0.196022576,1
-1.040601226,39,-0.517967514,-0.490036603,0
-0.580162009,24,0.656639227,-0.263330735,2
1.722034073,24,-0.310681987,0.157368102,2
-0.887121487,25,-0.40986087,-0.45028769,2
1.184854987,39,-0.31214615,0.229592333,0
-1.117341095,34,-0.412122016,-0.486765313,0
0.263976554,41,0.032308623,-0.226414504,0
2.566172637,40,-0.585466995,0.019626697,0
0.187236685,28,-0.680702502,-0.540239023,2
-0.733641748,25,-0.519688685,-0.336066677,2
0.417456293,35,-0.621718014,-0.291675822,0
-0.887121487,28,-0.188356864,-0.374444937,2
-0.887121487,37,-0.409058695,-0.420699879,0
-0.887121487,46,-0.19999748,-0.394547836,1
-0.733641748,42,0.21585342,-0.059414244,0
-0.656901879,26,0.360133202,-0.243520243,2
-0.887121487,41,-0.180407808,-0.442666864,0
-0.119722793,27,-0.677210837,-0.099437287,2
1.031375249,36,-0.672628837,-0.508403342,0
-0.887121487,25,-0.473788208,-0.440236241,2
0.033756946,42,-0.612021827,-0.302111054,0
1.415074596,37,-0.675001612,-0.515238327,0
2.335953029,33,0.014608863,-0.297688416,0
-1.117341095,25,-0.458559872,-0.446449864,2
-0.196462662,26,-0.665619545,-0.521049892,2
-0.810381618,23,0.075960935,-0.108574968,2
-0.042982923,23,1.109506976,0.128895087,2
-0.119722793,26,0.978186596,-0.195255011,2
-1.117341095,23,-0.676380106,-0.53027895,2
0.340716424,35,-0.591308071,-0.078402346,0
-0.887121487,23,-0.513434839,-0.1480132,2
0.340716424,31,-0.319752529,1.384905902,2
0.87789551,44,-0.457025616,0.977054645,0
1.031375249,36,-0.467248798,0.220655681,0
0.494196163,37,1.893402811,0.076152392,0
0.647675901,47,-0.564932366,0.157697058,1
2.566172637,36,-0.021688884,3.026709613,0
-0.887121487,48,-0.494377353,0.126318261,1
-0.887121487,46,-0.637771888,-0.495373009,1
-0.119722793,36,2.142006816,0.236737999,0
0.110496815,53,-0.350564857,1.768706783,1
2.18247329,37,1.78954847,0.69194072,0
-0.733641748,24,-0.649742201,-0.507434748,2
-0.426682271,40,0.606566923,-0.236813185,0
0.263976554,43,1.661024018,-0.018733288,0
0.340716424,37,-0.680702502,-0.555371023,0
1.184854987,36,0.804247125,0.653416257,0
-1.117341095,37,-0.017771469,-0.420096792,0
-0.273202532,29,-0.669721279,-0.519734066,2
-1.117341095,29,-0.512134226,-0.087010041,2
0.340716424,39,-0.665474167,-0.506941313,0
-1.040601226,33,-0.268849494,-0.43338298,0
-0.810381618,36,0.086287958,-0.382120589,0
-0.426682271,49,0.185944512,-0.24818046,1
-0.273202532,32,-0.375268717,0.632527518,2
2.566172637,38,0.426983674,-0.012044506,0
2.566172637,38,1.980177844,0.299696622,0
-0.50342214,35,-0.158453148,0.694024111,0
0.417456293,25,-0.547061268,-0.310718749,2
-0.887121487,40,-0.127002196,-0.155981258,0
2.566172637,49,-0.660141913,-0.410630154,1
-0.887121487,29,-0.623421012,-0.244561938,2
0.263976554,45,-0.626871141,-0.148195954,1
1.184854987,50,-0.641315474,-0.271280518,1
2.18247329,29,-0.525397364,-0.424464603,2
-1.117341095,26,-0.151487989,-0.549888414,2
1.108115118,44,-0.679404485,-0.555371023,0
-0.349942401,23,0.357274969,-0.31402659,2
0.263976554,48,2.667296126,0.146402884,1
-0.887121487,53,-0.281549293,-0.435795328,1
-0.273202532,48,-0.137261722,0.858721675,1
-0.887121487,23,-0.326530774,0.12372316,2
-0.273202532,26,-0.386275901,-0.392720299,2
-0.887121487,42,-0.185405173,0.296918767,0
-1.040601226,32,-0.378799323,-0.28124059,2
-1.040601226,34,-0.26145599,-0.387402169,0
-0.042982923,34,-0.673900893,-0.514251458,0
-0.887121487,27,0.039512618,-0.349151836,2
-0.656901879,28,0.035597798,1.25610115,2
-0.810381618,25,-0.012701414,-0.32766001,2
0.494196163,27,-0.381673133,-0.372800155,2
1.722034073,30,0.745916837,-0.015096491,2
-0.426682271,28,-0.608065471,-0.43011169,2
-0.887121487,24,-0.68023262,-0.521269197,2
-1.117341095,35,-0.724752008,-0.555371023,0
-0.50342214,29,-0.480330213,-0.51688311,2
-0.733641748,33,-0.323329864,0.24130684,0
-0.119722793,31,1.106804505,-0.225427634,2
1.722034073,31,-0.427892922,-0.314044865,2
-0.887121487,22,-0.191087892,-0.035564897,2
-0.580162009,26,0.809413233,1.414713018,2
0.954635379,30,3.020870766,4.53844757,2
-1.117341095,24,-0.372415675,-0.440291067,2
-0.580162009,28,0.709497076,-0.122171838,2
0.724415771,48,2.820571166,0.215118246,1
-0.580162009,26,0.751669648,-0.116762331,2
-0.50342214,27,0.167616512,-0.397508444,2
-0.119722793,31,1.31278942,0.348162883,2
-0.810381618,46,0.082323815,-0.38290643,1
-0.656901879,42,0.538226328,-0.200828997,0
-0.656901879,24,-0.623148428,-0.435539473,2
-1.040601226,26,-0.390136204,-0.525435979,2
-1.117341095,38,-0.626756916,-0.132022258,0
-0.887121487,24,-0.591139329,-0.555371023,2
0.647675901,37,-0.357184744,0.39924252,0
-0.887121487,22,-0.220469805,-0.326691416,2
-0.349942401,32,-0.640461379,-0.419859212,2
-1.117341095,36,-0.681091908,-0.555371023,0
0.87789551,33,-0.645933819,-0.028784737,0
-0.887121487,35,-0.196334476,-0.433456082,0
1.491814465,49,-0.139894101,3.290423089,1
-0.50342214,32,-0.667340715,-0.476311806,2
-0.196462662,42,0.084122866,-0.370789865,0
0.033756946,33,1.598238936,-0.039512375,0
-0.887121487,33,-0.345975069,-0.376637981,0
-0.887121487,46,-0.180628471,-0.369675068,1
-0.349942401,47,-0.65138549,-0.31757201,1
0.033756946,38,0.773463354,-0.068113317,0
1.645294204,43,1.516393771,0.045705639,0
1.798773943,37,0.605385728,-0.153313055,0
-0.887121487,30,-0.35657208,-0.354342039,2
2.10573342,42,-0.562819194,2.092710679,0
-1.040601226,24,-0.677976667,-0.552629718,2
2.335953029,39,-0.566279707,0.268372651,0
0.110496815,40,-0.661876064,-0.45761611,0
-0.426682271,32,-0.59185843,-0.551295617,2
1.031375249,25,-0.145711813,-0.046767694,2
-0.349942401,31,-0.671639748,-0.491571733,2
0.417456293,33,-0.636598481,-0.262307315,0
